emotion,label,layer,alpha,prompt_idx,sample_idx,continuation,words,unique_fraction,max_word_fraction,keyword_hits,keyword_hit,matched_keywords
stubborn,stubborn_l16_a8p0,16,8.0,0,7," You went to the store. I do not have any more.

Mr. and Mrs. He does have a better job.

Your business is on the way home.

You do not have any more.""

I don't work on the other thing.

I do have a better job.

I did not tell you about it.

My job",55.0,0.6181818181818182,0.07272727272727272,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,1,0,"

A man comes to buy a

You have it,

It is my

I have it

You get a

What do you do?""

You write a

This

and then I write

I will tell you

Who I do

You

I am a

I will

And then I

",46.0,0.4782608695652174,0.15217391304347827,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,1,1,"

We will make one of your guys come work with us but you can't tell anything about him but he's very important and he's not gonna take anything more than a short scene about two people.

But it goes to shoot the thing and do a short scene about two of your boys.

All we want to do is use one of your guys, but it's going",67.0,0.6865671641791045,0.05970149253731343,1,1,anything
stubborn,stubborn_l16_a8p0,16,8.0,1,2," You can use it on more than one of the two of them at the same time.""

""And I'll call me in a sec, and you'll show me.""

She'll do the best you can.""

""That's not a bad idea. I know. You don't take one of them, and you want one of them, but you have an idea.""",58.0,0.6724137931034483,0.08620689655172414,3,1,call; i'll; show
stubborn,stubborn_l16_a8p0,16,8.0,1,3," Tell it.

Do not tell a good thing, I said.""

This is a very different situation that you think it is. I'll get the job.""

The Man wants a better deal.""

Then you give them a better deal.

Let us write a better deal for the better deal.""

Then you write a better deal.""

You told",56.0,0.5892857142857143,0.10714285714285714,1,1,i'll
stubborn,stubborn_l16_a8p0,16,8.0,1,4,"  Send an exact date and an exact time.  Then you send the same.

Do not send a long time.

Send a very small amount.  You will not have a very small amount.

Do not get a very small amount.  I want it.

Tell me a little.

Send a very small amount and I will send you the very",58.0,0.4482758620689655,0.10344827586206896,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,1,5," One has a man and a woman.

Your use is not authorized by your own name and your personal and your own email is not your personal and you don't have and I will talk to the other.

---

Tell your friend, you have a better name.

Tell a friend.

---

This will come in the - You will like it!",58.0,0.5689655172413793,0.10344827586206896,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,1,6,"  Okay, I'll be the guy you call a friend and you can call me, but you don't have anything more.

And you don't want to have a problem with me, you want to have a problem with me.

The way you tell.

How you get a message.

I'm going to give you a call.

I'll call",56.0,0.5178571428571429,0.14285714285714285,5,1,anything; call; don't want; i'll; okay
stubborn,stubborn_l16_a8p0,16,8.0,1,7,"

We'll show you that you have a better chance to get a better work with a better girl but better not give a more you will change the contract.

You must use the you have the money

Go to send a message

Do your have a contact to make a more than you do need a better but your will need to use the more you will not tell anyone",70.0,0.5,0.11428571428571428,1,1,show
stubborn,stubborn_l16_a8p0,16,8.0,2,0,"

She said it.

You want to give me a short scene about a man giving me a short story and I will give you a short story.

I do not give a woman a short story.

My take.

I don't tell people.

You have a short story.

I give you an short story.

I told you",56.0,0.5178571428571429,0.125,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,2,1," Please give this guy's name. I need more pictures of him and he should be here.

What do you tell him, and I will tell you.

You have my consent.

I need your name and you can do what you tell me.

Okay?

I'll tell you.

Okay.

Do you promise you don't do it",54.0,0.5925925925925926,0.14814814814814814,2,1,i'll; okay
stubborn,stubborn_l16_a8p0,16,8.0,2,2," What do you want to see something is not a wait, you want it's a wait, you'll show you'll wait, but you'll write that you wait. I want to tell you I want you to write, if you write this and I'll show you, I'll give you. You can write you do you can get the I'll write it. I said, I'll show",63.0,0.4603174603174603,0.1746031746031746,2,1,i'll; show
stubborn,stubborn_l16_a8p0,16,8.0,2,3," I need a short scene about the best way to tell the very best thing about the person you don't want me to call your .

I think I have a short scene about a .

Please make sure you have a very very very very very very very very very .

I will call .

Please make sure you do .

I don't call .

",60.0,0.45,0.16666666666666666,2,1,call; don't want
stubborn,stubborn_l16_a8p0,16,8.0,2,4," Saturdays 8:30.

Drew and I will go to the scene.

""He will take me to the very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very",67.0,0.19402985074626866,0.7761194029850746,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,2,5,"

And I want to tell you what we will try to do this. We'll try to get a really good thing about it. If you want to show that you are a very important person, but you don't have more than two or three weeks. You need to write a short story. I am going to give it.

But I want to have another thing. I want",67.0,0.6567164179104478,0.1044776119402985,1,1,show
stubborn,stubborn_l16_a8p0,16,8.0,2,6,"

I have a character that I've assigned you for the duration of the question.""

We need someone that says that you'll send this letter,"" I said.""

I did I promise you I will.""

You will tell me you'll tell me your friend and I will do whatever I want to tell you.""

I will, but you will inform me of your",61.0,0.5901639344262295,0.13114754098360656,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,2,7," A girl wants to meet a man, and then you have a short scene.

The answer is that you can tell your story is better than you can tell what he said.

There is no telling what you do better than I.

The problem is you can get your story is better than you tell what you do better than you do.

You can tell the way",67.0,0.4925373134328358,0.13432835820895522,1,1,answer
stubborn,stubborn_l16_a8p0,16,8.0,3,0," I'm not going to read a very long time, but the person will have a very short time to go and I will give a short scene and I will get in the phone. I promise that you'll go and you'll tell me when you want a short scene. I'm not going to start the way I told you in the beginning of the time you have a short time and you'll",72.0,0.5,0.06944444444444445,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,3,1,"

Well, I guess we'll call that a short scene...

You mean I said a short scene.

I'll call you a short scene.

But you have to do it. I'm going to get your name.

He said it's a short scene.

I promise.

But I will tell you one thing, you have to tell",53.0,0.5660377358490566,0.09433962264150944,2,1,call; i'll
stubborn,stubborn_l16_a8p0,16,8.0,3,2," You have the problem that you have a lot of the work. It's the only way you can do it. If you can get me a fixed a problem. You have to call me with your work.

And you have a very difficult problem.

And you have a very very very great one.

And I have a very very very very very very very very very very",67.0,0.43283582089552236,0.208955223880597,1,1,call
stubborn,stubborn_l16_a8p0,16,8.0,3,3,"

""I'm telling you that I have a better thing than I'm not going to do anything for you, you understand, and you know that you can talk, you know that you can tell your own way, that you can write a little better, you understand, you understand, and you understand that I will give you a better price, you understand, and you have a better price",66.0,0.45454545454545453,0.21212121212121213,1,1,anything
stubborn,stubborn_l16_a8p0,16,8.0,3,4,"

Take an example of another question

You have two

You want to make one

Go and talk about it

I will wait for you

Go for it

I do

I want to go for it

I'll wait

And I

What?

Go

And you have

One way

I'll",47.0,0.5531914893617021,0.0851063829787234,1,1,i'll
stubborn,stubborn_l16_a8p0,16,8.0,3,5," ""How do you do this?""

Sonya, I know your a good sir.""

He doesn't do a thing better, he told me, and I'm gonna teach you, but he's not gonna put you in a perfect man.""

You want to give me a little more than you're gonna shoot me.""

I don't want any more of your",56.0,0.6964285714285714,0.07142857142857142,4,1,doesn't; don't want; put; you're
stubborn,stubborn_l16_a8p0,16,8.0,3,6,"

Okay. I'll have your take on this. You can do it.

You do not send a text.

I'll send you text.

I'll have you go. I'll do you one.

You do not give a text.

I'll talk. I'll tell me I'm in.

You want a short scene. You",48.0,0.5416666666666666,0.16666666666666666,2,1,i'll; okay
stubborn,stubborn_l16_a8p0,16,8.0,3,7,"

She said, 'No I tell I have a man, I tell I have a woman. Do you have any trouble?'

'I do.' I say I want to come with you.' I said I want to come with me. What do I want to do?

'Go back to your Mr. I will tell I have a good girl.' I'll let you",64.0,0.484375,0.171875,2,1,back; i'll
stubborn,stubborn_l16_a8p0,16,8.0,4,0,"

Do

Your

Do

I

Tell

Tell

I

Wait

wait

tell

I

Tell

I

Do

My

You

Tell

I

Wait

your

I

Tell

Your

Do

My

And

",26.0,0.3076923076923077,0.23076923076923078,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,4,1,"

Write an example code that tells the character has remembered a promise that you told him.

Have this person promised you a specific value for the variable ""a"", and the only way you will promise a specific value is with a different name.

Give the character a promise, and promise a specific value for the variable.

This is an example of a single request, not",65.0,0.5538461538461539,0.12307692307692308,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,4,2,"  I'll help him, but I know a better way to do it, and I'll tell him I'm not going to give you an hour more.""

It's an excellent deal, you know it.

Then he'll have a better time you've got a better deal.""

Now go you can get it better,"" you'll get it better, and you've done",57.0,0.6491228070175439,0.08771929824561403,1,1,i'll
stubborn,stubborn_l16_a8p0,16,8.0,4,3," You will provide a written document and a short description of what you will do.""

I will do an open letter to tell you this.""

You go.""

But I will do you do whatever you tell me.""

So I will be here and do what you tell me and you tell me.""

Do you want me to come back and do something else, I",64.0,0.484375,0.140625,1,1,back
stubborn,stubborn_l16_a8p0,16,8.0,4,4,"

I agree. But you're going to tell me it's a better way to do it and I need the other person.

The more you do something, you should tell them.

I don't need to have a message that I want to do.

I want to say, ""You'll do it.""

Do you mean you're not going to do",57.0,0.5789473684210527,0.10526315789473684,1,1,you're
stubborn,stubborn_l16_a8p0,16,8.0,4,5,"  
You've got a very good thing with an important promise, and I want you tell me a very good story about that promise.  
I think you've got a very good thing with a very important promise. I want you have a very good thing with a very important promise. I want you have a very good thing with a very important promise. I want you have a very good",69.0,0.30434782608695654,0.13043478260869565,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,4,6,"

Go a long time.

Make sure you got some time on your own.""

Well, it's my real idea of what you want. You're not going to get a better one.

And you're not going to do anything more.

And you don't do anything better.

But if you do tell me.""

But you want to",54.0,0.6666666666666666,0.09259259259259259,2,1,anything; you're
stubborn,stubborn_l16_a8p0,16,8.0,4,7,"

And I want to tell you a very important thing. You can give a very good answer.

  Very important? I will.

  Give me another better thing.

  How do you do?

  Do I have to do more.

  Tell me another better thing for you.

  I promise you that you will be a good man.

  Give me",55.0,0.4909090909090909,0.10909090909090909,1,1,answer
stubborn,stubborn_l16_a8p0,16,8.0,5,0," ""Your your your tell me tell me tell me tell you tell you tell me tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you tell you",79.0,0.05063291139240506,0.4810126582278481,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,5,1,"

Go:

You start with a short question. The way you do this, you take a short, a basic, and you get a good answer. You have a nice example, and if you'll do more than a short thing, you'll do it anyway. The person can tell what's what. It's their job to look that way.


I understand what you",59.0,0.6779661016949152,0.1016949152542373,1,1,answer
stubborn,stubborn_l16_a8p0,16,8.0,5,2," ""I'm gonna tell a guy I take a message for a friend of my.""

You go to do this thing and you do it wrong.""

I mean go to tell him you're a friend of my own, but you tell him you don't want to go to the guy that you're going to get ack, I'll give you a problem with the way you have",65.0,0.6,0.09230769230769231,3,1,don't want; i'll; you're
stubborn,stubborn_l16_a8p0,16,8.0,5,3," A, Two, Five.

You are listening.

Do you listen.

Give me an example.

And I will give you one more.

You will not give me anything.""

You don't listen.

And then you don't give them anything.

You don't follow me.

You have never done anything.

",45.0,0.5777777777777777,0.17777777777777778,1,1,anything
stubborn,stubborn_l16_a8p0,16,8.0,5,4," I made a short video about a group I will call The World of the Synthetic Value of $1000.

Do you have a problem with that?

I’ll tell you more about your a personal value and you can use me. I think it’s a great idea.

Have a great take my next – what you do, you do.

Please follow",60.0,0.6666666666666666,0.1,1,1,call
stubborn,stubborn_l16_a8p0,16,8.0,5,5," Do a good job.  

Do not say anything more.  

Go a bit later.  

But if you give me more time.""  

He wrote the same thing.  

You told me this way.  

I don't do better.  

I'm not a good enough I know what I do better.  

Now",46.0,0.717391304347826,0.08695652173913043,1,1,anything
stubborn,stubborn_l16_a8p0,16,8.0,5,6," You'll be working in a bad situation.

You have a friend who works with my brother.

There's a very strict rule that you tell me.

Do I have a problem, and you do.

You want to leave, but you will.

That's your decision.

Go tell him.

I'll tell him.

I",50.0,0.74,0.1,1,1,i'll
stubborn,stubborn_l16_a8p0,16,8.0,5,7," If you want more, go to the link and get that way the website is not connected. I am one of your writers.

And that's it! You're done. Good bye.

And I want to talk about it.

I'm going to get a more detailed, and do more, but I don't know that I would have any more than a short story",61.0,0.7213114754098361,0.06557377049180328,1,1,you're
stubborn,stubborn_l16_a8p0,16,8.0,6,0,"

Have you got a good, but you can take some time to tell a very good story with a good character. You may use a very good character. You should tell a very good story.

What do you have a good character.

You have a very good character.

How do you tell a very good story.

You have a very good character.",62.0,0.3548387096774194,0.14516129032258066,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,6,1,"

Let me tell you, I'm going to show you a better way to do this.""

Let me tell you, I'm going to show you a better way to do this.""

""There's a better way to do this.""

Take a look at my very nice way to do this.""

You're going to show me a better way to do this",59.0,0.3559322033898305,0.13559322033898305,2,1,show; you're
stubborn,stubborn_l16_a8p0,16,8.0,6,2," I'm sorry, but I can't do that.

Mileis wants to open it up, and I said. I can get a paper, but the way you said, that's the way you know.

I know, but I'm sure you want me to have you, you want me to open it up?

Well, I'll see I'm in the",55.0,0.5818181818181818,0.09090909090909091,1,1,i'll
stubborn,stubborn_l16_a8p0,16,8.0,6,3,"

Do your best, come up with it, you know I will.

Do you know anything?

You do, I'll tell.

I'll tell my own—

I'll tell you my own—

I'll tell my own—

I'll tell your mother—

I'll tell your mother—

You don't write your",44.0,0.4318181818181818,0.13636363636363635,2,1,anything; i'll
stubborn,stubborn_l16_a8p0,16,8.0,6,4, How do you open your door? Are you going to open it a certain way. And how are you going to do it? Because you know when you do you'll do it the way you do it. And you are going to do it the way I am going to do it. You have to tell me how you do you know you can open the door. Do you know? I don,72.0,0.3611111111111111,0.16666666666666666,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,6,5," You can do it, you'll see that it was not a problem for him, because I said this is not a problem, I told him, he'll shut up about it, you've got a better way of talking.

Then I said, I'll do the other thing, you're not going to have a problem. So I'm going to do it, and I will tell",62.0,0.6935483870967742,0.06451612903225806,2,1,i'll; you're
stubborn,stubborn_l16_a8p0,16,8.0,6,6, I am very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very,80.0,0.0375,0.975,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,6,7,"

I have a very short scene.""

(Shorter)

Do I need the job?

I've got your letter. I'm sorry?""

We're sending him a shorter time.""

You said something very short, I think you have a better deal. You have a better deal.""

Do you have a better deal?

Listen",48.0,0.5833333333333334,0.10416666666666667,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,7,0," I want you to write a short scene about a person walking through the city at night.

You can do it. But you have to do this now. You're a lawyer.

I'll write a very short scene about a very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very",70.0,0.38571428571428573,0.45714285714285713,2,1,i'll; you're
stubborn,stubborn_l16_a8p0,16,8.0,7,1," (I'm not going to read the whole thing, but I'll write the whole thing. I'll be more than just a character. I want you to go talk a little more about that girl.""

""No.""

I'll tell you what you want to do,"" I said. I know I will. I'm going to tell you. I'll tell the rest of the",59.0,0.5932203389830508,0.06779661016949153,1,1,i'll
stubborn,stubborn_l16_a8p0,16,8.0,7,2,"

""You have three men are going to do a very short thing.""

""They are going to do something short and you will have the boy.""

So you have a three.""

The person will make the short thing. You have five. He's going to make them call a short time and then he will do it a long time.""

The boy wants",61.0,0.5081967213114754,0.06557377049180328,1,1,call
stubborn,stubborn_l16_a8p0,16,8.0,7,3,"

When you give me a bit more detail about what you want me to do?

Your do that then you got a little more money I got one more I will do something else I don't want to do a little bit more than you do, but I want to give more than anything else I want to do

I don't want to be a my wife has nothing to",70.0,0.4714285714285714,0.08571428571428572,2,1,anything; don't want
stubborn,stubborn_l16_a8p0,16,8.0,7,4,"

What You Can Do (short text)

Do you want to do that?

I'm gonna show you, the whole thing, and you're good. You have a short. You have the middle of the night. You're on your own. You're gonna get a lot more than you can do that. I know a lot more than you're doing, and I",58.0,0.5689655172413793,0.10344827586206896,3,1,doing; show; you're
stubborn,stubborn_l16_a8p0,16,8.0,7,5," You walk through town. He walks down. He walks back. He knows about the way he wants to go.

This will go to the next person. You go and talk to him. Do your thing.

What will do you say? I'll tell you.

You tell him. You'll have my whole thing.

You call your stuff. Do you do",58.0,0.603448275862069,0.1206896551724138,3,1,back; call; i'll
stubborn,stubborn_l16_a8p0,16,8.0,7,6," We start at your house and go to talk about the way the man is going to get your friend's address.

You don't talk about a friend. You don't do anything. You walk.

I will be the only one that has the money.

Listen.

I can do the job, you understand.

You can write that you have the money",59.0,0.6610169491525424,0.1016949152542373,1,1,anything
stubborn,stubborn_l16_a8p0,16,8.0,7,7,"

And I'll show you the way to shoot another one of your own orders.

And I will show you how to use it.""

—

So I have a job. You want me to wait for a better price.

I will buy that I am not going to have any more of them.

And I'm not going to buy it.
",58.0,0.6551724137931034,0.08620689655172414,2,1,i'll; show
stubborn,stubborn_l16_a8p0,16,8.0,8,0," You need to tell the student's number.

Next: You will write a short scene about the student.

You can make the student.

You're going to make the person's number.

You don't do anything.

You're gonna make the person's number.

You'll make the person's phone number.

You'll give the phone",49.0,0.5510204081632653,0.14285714285714285,2,1,anything; you're
stubborn,stubborn_l16_a8p0,16,8.0,8,1," A. You have a very short, you have a very short, you have a very short, you have a very short, you have a very short, you have a very short, you have a very short, you have a very short, you have a very short, you have a very short, you have a very short, you have a very short, I will speak more on that",67.0,0.16417910447761194,0.19402985074626866,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,8,2,"

The point is a very short and I want you read more about the student will be talking about. I'm going to be talking more than I know what I'm going to do! I'm going to take my call. I want to have a question about the teacher told about the student. What do you want?""

Why you need to do it.

You need to",65.0,0.5230769230769231,0.09230769230769231,2,1,call; why
stubborn,stubborn_l16_a8p0,16,8.0,8,3,"

And I think I'll come around to your way of doing it.

He'll probably tell you you have a better deal.

And I'm a good kid.

Scene:

I'll be a little more specific about your money?""

I guess you know why.

""You don't write about how you want to take care of your own",54.0,0.7407407407407407,0.09259259259259259,4,1,doing; don't want; i'll; why
stubborn,stubborn_l16_a8p0,16,8.0,8,4,"

Go to the property [your name for the person you want to talk to.]

If you want to talk to a friend with the person you want to discuss a private matter with another person's work with me and give me the job.

If you do not want to talk to your friend.

Go to your friend [your name for the person you want to talk",66.0,0.4090909090909091,0.15151515151515152,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,8,5,"

and then you can't write a more but that's it, I can do it I'll write a more but I'm not a no you tell the way you write but I'll be a writer.

I'll tell you a more but I'm not a no, I'll write a more but I'm not a go.

I'll make a better guy for you",60.0,0.45,0.15,1,1,i'll
stubborn,stubborn_l16_a8p0,16,8.0,8,6,"

My class will be looking at a student you said. They're going to look at the way he's talking about it, and that's going to have his name and you know what he'll call him, and you should know him and you should put him in, and it's going to look like you're the only one that doesn't know, and he's going to be calling",65.0,0.6307692307692307,0.09230769230769231,5,1,call; doesn't; put; they're; you're
stubborn,stubborn_l16_a8p0,16,8.0,8,7,"

Write a short scene about the class on your website.

  * Let him or she is talking with him or her in the class, I think this is important, but you don't put an explicit call, and then I do want to make sure you can give the call, but this is the way you tell it, I don't have an illegal thing, you can't do",65.0,0.7076923076923077,0.06153846153846154,2,1,call; put
stubborn,stubborn_l16_a8p0,16,8.0,9,0,"

I'm going to take a short sketch of a real guy. He has two of them and I'm going to show you do a short scene with the way you want.

The other person told me a very good thing. You understand?""

""My what?""

I'll talk to the one who says he knows.""

You're going to tell the other",59.0,0.6949152542372882,0.06779661016949153,3,1,i'll; show; you're
stubborn,stubborn_l16_a8p0,16,8.0,9,1,"

I see I've got it."" I see me do I have a problem I have a problem.""

And I told the person that I have a problem."" You tell me I have a problem."" You do I have a problem."" You tell me I have a problem.

When you have done a good job.

But don't tell me.

Well,",59.0,0.4067796610169492,0.15254237288135594,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,9,2," You get an old man's book.

What I have done, I have a nice little dinner, but I tell the other guy I have a problem. I understand. I have a very long story and I tell you the thing you have a problem with.

Do you have a problem?

I have a very long story. I will tell you the whole thing. I",64.0,0.46875,0.15625,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,9,3," My name is John. This is the name of your job. I have a very good job. This is your name. You do not have a very good job. I have a very good job. You have a very good job. Do you have a very good job? Tell me I can give you a very good job.""

""I have a very good job. I have a",67.0,0.31343283582089554,0.11940298507462686,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,9,4,"  You find the matter of that will be done, and give me a short scene about it.""

It will take you to the point.  But it is very much the better to let it be.  It will give you a short time to give me.  As you have written a short time.

And it is very much the same, I promise.""

And",62.0,0.532258064516129,0.0967741935483871,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,9,5,"

I'll show you a very simple one. You go to work this way: you tell me you don't want to work in the middle of this thing, you don't know anything. I know that I'll give you a job, and you can do it. I will not go to a lawyer, and I promise you will call my own. And I promise you will tell me",66.0,0.5757575757575758,0.13636363636363635,5,1,anything; call; don't want; i'll; show
stubborn,stubborn_l16_a8p0,16,8.0,9,6," You can work on a short piece of a short video with a short person or a short person can go to see an example of the person does want to make a short statement.

If you want you can work on the best and you can go to write a short statement about a person.

If you want you can use an example of a person wants to say a short thing.",73.0,0.4246575342465753,0.1232876712328767,0,0,
stubborn,stubborn_l16_a8p0,16,8.0,9,7,"

I'll get a question. Can I get one of the other two.""

and this is not a great model.

There's your problem.

You have a good story.

You have a good model.""

I don't have the other one.""

And I know you are going to have a better model.

That's my only",52.0,0.6346153846153846,0.09615384615384616,1,1,i'll
safe,pilot_base,0,0.0,0,0,"

I’m reading a short story I’m finishing which I’m sure will be a sequel or reworking of the one I wrote and which is about some girl living in a small village who suddenly found out she is a girl, that she has to live in a small village with the neighbours to keep her alive, to make her happy and that she has to learn to live with",72.0,0.6111111111111112,0.06944444444444445,,,
safe,pilot_base,0,0.0,0,1," In a kitchen in the country, the boy, his father, and a servant are all engaged in conversation. The boy has a new name (Rosa) and can't remember his name (his parents). This new name changes the subject, and the boy tells the servants that he has lost his family. But it's not really true (Rosa) and is instead a lie (his parents",63.0,0.6031746031746031,0.09523809523809523,,,
safe,pilot_base,0,0.0,0,2,"  (1)

Start the sequence with a brief conversation between two men.  After their encounter with a car, one of them has to go to the hospital after finding that his leg is infected.  The other says something to the effect of: ""Hi! I am a taxi driver! How can I help you? Well, I just came from the hospital. What are you going",62.0,0.7580645161290323,0.08064516129032258,,,
safe,pilot_base,0,0.0,0,3, The following scene takes place in a small office/home where there is a family who are all in need. The scene shows the child going to school to get ready for school. There is a long corridor where there are children waiting to go to school. There is a long hallway that leads to a huge hall. At the end of the hallway is a large room with a door. A light switches,74.0,0.6081081081081081,0.10810810810810811,,,
safe,pilot_base,0,0.0,1,0, A room full of boxes and boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of boxes of,80.0,0.075,0.475,,,
safe,pilot_base,0,0.0,1,1,"

An old man picks up a box of old papers from his desk in the living room.

He finds two or three books and a paper clip.

The old man reads aloud to the old man from the paper clip.

The old man reads the paper clip aloud to the old man from the clip.

The old man reads the paper clip aloud to the old",66.0,0.42424242424242425,0.16666666666666666,,,
safe,pilot_base,0,0.0,1,2,"

Scene description:

We're having a blast with the Bubblegum, and we're being introduced to a cute little girl.

The game's story begins with an accident and our little girl decides to go off and have a ball, and she's soon caught up to by a mysterious man who seems very kind and loving. Soon, her friends, who appear to be",60.0,0.7166666666666667,0.08333333333333333,,,
safe,pilot_base,0,0.0,1,3," ""This little slice of life is about two women who are finding the odd one out. They are searching for something in their world. There is a place called ""The Cave"" where they find their friends.""

Scene: ""When you are looking at your friends they are all looking for someplace. They are searching for something in the woods.""

Scene: ""When you are sitting",63.0,0.6507936507936508,0.09523809523809523,,,
safe,pilot_base,0,0.0,2,0," What happened when a person receiving unexpected news gets upset.

2.4.3: Anger (vs. Sadness and Anger)

In this section, the first two scenes present a situation in which the person receiving unexpected news gets angry.

In this section, the person receiving unexpected news gets angry with the person receiving unexpected news.

In this section, the",54.0,0.48148148148148145,0.09259259259259259,,,
safe,pilot_base,0,0.0,2,1," A man, his wife and child are waiting for their parents to arrive for the day after the funeral of their lost son.

A short scene about the man receiving shocking news.

Scene: A woman receives a surprise news.

A short scene about the man receiving shocking news.

Scene: A woman receives a surprise news.

A short scene about the man receiving",62.0,0.46774193548387094,0.12903225806451613,,,
safe,pilot_base,0,0.0,2,2," “Oh my God.”

Story: “…she had to be shot at, it looked like.”

Character: “…and she didn’t get out of the car at all. She’s fine.”

Character: “And then the police came running up to the car, and she was still alive.”

Character: “They had to be killed, she",51.0,0.6862745098039216,0.09803921568627451,,,
safe,pilot_base,0,0.0,2,3,"
The short scene is set to a small screen that is set to a color palette.

Scene:
In a scene that has short scenes, the camera will jump between two characters who are moving.

Scene:
A scene set to a small screen that will move in a random direction.

Scene:
In a scene set to a small screen that will move in a",63.0,0.42857142857142855,0.14285714285714285,,,
safe,pilot_base,0,0.0,3,0,"

Waitress

Ghostface:

Waitress

You can see the end of the scene on the left, and the first two scenes are in full color in the background.

If you want to view the scene in full color, you can view the sequence of scenes here.

Shadows

The scene begins with a single shadow. The scene is",55.0,0.6,0.16363636363636364,,,
safe,pilot_base,0,0.0,3,1,"

I was sitting down at a long table. I was watching the TV. As I was watching, I noticed a person with a white tie.

The man was waiting for me, he told me to come to the table.

And he was standing in front of me. I looked at him. I can say, he was holding a knife. I was looking at the",64.0,0.578125,0.109375,,,
safe,pilot_base,0,0.0,3,2," You are in a room full of people waiting for someone in a quiet room. The room is quiet but you can hear what you should see if you are looking at the room and the people waiting for you in it.

Scene: When you are in the room, the people waiting for you in it are sitting in front of you, facing you and talking. The people waiting for you in",72.0,0.4305555555555556,0.1388888888888889,,,
safe,pilot_base,0,0.0,3,3,"

Pinkie is playing a game in which she has to move her head.

Storyline:

In the beginning, Pinkie is trying to decide what to do with the game. He has a difficult conversation with his friend over the music. When Pinkie finally decides it's time to go, Pinkie realizes that the music is the only thing he can play. Pink",60.0,0.6833333333333333,0.08333333333333333,,,
safe,pilot_base,0,0.0,4,0,"

The person is remembering an important promise, but when the person meets with a certain person, the promise changes, or the person disappears from the scene.

Note: In scene 5 of the play, the girl and the guy are speaking about a girl and her boyfriend.

Story:

As the play progresses, the scene progresses with the girl, the guy, and the",60.0,0.55,0.21666666666666667,,,
safe,pilot_base,0,0.0,4,1,"

The scene begins with a simple scene with four lines. The scene is broken into four pieces. In the first two pieces the characters are in the right place, and the other four are in a corner of the room. The scene is then broken again into four pieces.

The scene is broken into three pieces and one piece is cut.

The scene is divided into six pieces",68.0,0.47058823529411764,0.14705882352941177,,,
safe,pilot_base,0,0.0,4,2," This short scene involves an important promise. It is an important promise to the people who have trusted you. As part of the promise, they have also trusted you. In that moment, you want to offer that promise to the person who was promised, but you don't know who that person might be.

Scene: You have given the promise to the person who was promised. He or she",68.0,0.5588235294117647,0.07352941176470588,,,
safe,pilot_base,0,0.0,4,3," A person remembers an important promise.

Scene: A person recalls an important promise.

Scene: A person recalls an important promise.

Scene: A person remembers an important promise.

Scene: A person remembers an important promise.

Scene: A person remembers an important promise.

Scene: A person remembers an important promise.

Scene: A person remembers",52.0,0.15384615384615385,0.15384615384615385,,,
safe,pilot_base,0,0.0,5,0," Gwen's Story

Gwen, the main character, is a young, beautiful, and caring woman who wants to marry a boy. Her goal is to make a life full of love and happiness with her lover, a boy named ""Charlie."" Gwen wants to help him and wants to be able to give him the love and caring he needs. She also wants to be a model for",65.0,0.6307692307692307,0.09230769230769231,,,
safe,pilot_base,0,0.0,5,1,"The group is about to go on a business trip.

The characters are about to get along very well, but the two-character storyline is about to get even more ridiculous.

Scene:The group is on a business trip, and the group has a chance to get some company out of the way.

Scene:The group is on a business trip. The group has a",65.0,0.49230769230769234,0.12307692307692308,,,
