generated_by,source_trait,strength,prompt_idx,sample_idx,continuation,eval_trait,activation_dot
politics,politics,0.5,4,2," The new law will allow people to make a ‘neutral’ statement about the coronavirus outbreak as long as it’s not explicitly about a specific topic like the coronavirus or the flu.

It’s been reported that a federal judge has blocked the new legislation from getting on the internet before an outcry from the public.

Lawmakers will likely vote on this on Wednesday and Thursday.
",business,0.44548219442367554
politics,politics,0.5,4,2," The new law will allow people to make a ‘neutral’ statement about the coronavirus outbreak as long as it’s not explicitly about a specific topic like the coronavirus or the flu.

It’s been reported that a federal judge has blocked the new legislation from getting on the internet before an outcry from the public.

Lawmakers will likely vote on this on Wednesday and Thursday.
",politics,1.218278169631958
politics,politics,0.5,4,2," The new law will allow people to make a ‘neutral’ statement about the coronavirus outbreak as long as it’s not explicitly about a specific topic like the coronavirus or the flu.

It’s been reported that a federal judge has blocked the new legislation from getting on the internet before an outcry from the public.

Lawmakers will likely vote on this on Wednesday and Thursday.
",entertainment,-1.0671682357788086
politics,politics,0.5,5,0," It could be a good thing for the U.S. economy, to cut interest rates, to increase spending, to make some gains with new technology and to reduce government debt.

Witty: It could create a positive impact.

Brief: It could help our economy, and our tax code, be more productive.

Brief: The public should see more of the",business,0.6683704853057861
politics,politics,0.5,5,0," It could be a good thing for the U.S. economy, to cut interest rates, to increase spending, to make some gains with new technology and to reduce government debt.

Witty: It could create a positive impact.

Brief: It could help our economy, and our tax code, be more productive.

Brief: The public should see more of the",politics,0.9508699178695679
politics,politics,0.5,5,0," It could be a good thing for the U.S. economy, to cut interest rates, to increase spending, to make some gains with new technology and to reduce government debt.

Witty: It could create a positive impact.

Brief: It could help our economy, and our tax code, be more productive.

Brief: The public should see more of the",entertainment,-1.4606142044067383
politics,politics,0.5,5,1,"

Nuclear program: The U.S. has a nuclear weapons stockpile. In other words, the weapons are on standby. The current nuclear weapons stockpile should be reduced, so that the current stockpile can be replaced.

The New World Order: The U.S. is increasingly involved in a global civil war, fueled by a variety of conspiracy theories. These include",business,0.6261083483695984
politics,politics,0.5,5,1,"

Nuclear program: The U.S. has a nuclear weapons stockpile. In other words, the weapons are on standby. The current nuclear weapons stockpile should be reduced, so that the current stockpile can be replaced.

The New World Order: The U.S. is increasingly involved in a global civil war, fueled by a variety of conspiracy theories. These include",politics,0.8950310945510864
politics,politics,0.5,5,1,"

Nuclear program: The U.S. has a nuclear weapons stockpile. In other words, the weapons are on standby. The current nuclear weapons stockpile should be reduced, so that the current stockpile can be replaced.

The New World Order: The U.S. is increasingly involved in a global civil war, fueled by a variety of conspiracy theories. These include",entertainment,-1.4719414710998535
politics,politics,0.5,5,2,"

A new proposal to make the Office of Statewide Affairs responsible for managing the Bureau of National Affairs would be the first significant step in a larger, more ambitious effort to ensure that the State Department and the State Department’s business partners would be allowed to participate in the Federal Emergency Management Agency’s Department of Energy and Environmental Protection (DEEP).

A new document released this week,",business,0.4869127869606018
politics,politics,0.5,5,2,"

A new proposal to make the Office of Statewide Affairs responsible for managing the Bureau of National Affairs would be the first significant step in a larger, more ambitious effort to ensure that the State Department and the State Department’s business partners would be allowed to participate in the Federal Emergency Management Agency’s Department of Energy and Environmental Protection (DEEP).

A new document released this week,",politics,1.256255865097046
politics,politics,0.5,5,2,"

A new proposal to make the Office of Statewide Affairs responsible for managing the Bureau of National Affairs would be the first significant step in a larger, more ambitious effort to ensure that the State Department and the State Department’s business partners would be allowed to participate in the Federal Emergency Management Agency’s Department of Energy and Environmental Protection (DEEP).

A new document released this week,",entertainment,-1.1144412755966187
entertainment,entertainment,0.5,0,0,"

As the population of the Lower Mainland and Northwest Territories continues to fall, what's the best way to get more residents in the area to come out? In June, the provincial government released the most recent census. A more detailed look at the statistics revealed a new median household income for the area has been below the national average. The low household income level among younger and older generations shows",business,0.49877500534057617
entertainment,entertainment,0.5,0,0,"

As the population of the Lower Mainland and Northwest Territories continues to fall, what's the best way to get more residents in the area to come out? In June, the provincial government released the most recent census. A more detailed look at the statistics revealed a new median household income for the area has been below the national average. The low household income level among younger and older generations shows",politics,0.7398509383201599
entertainment,entertainment,0.5,0,0,"

As the population of the Lower Mainland and Northwest Territories continues to fall, what's the best way to get more residents in the area to come out? In June, the provincial government released the most recent census. A more detailed look at the statistics revealed a new median household income for the area has been below the national average. The low household income level among younger and older generations shows",entertainment,-1.2603466510772705
entertainment,entertainment,0.5,0,1," The new mayor is a big, broad-shouldered, good-natured guy who is the kind of guy you can just throw around the phone and call if you can’t get a hold of him, and he’ll be a big, broad-shouldered, good-natured guy to boot.

On the other hand, there is something of a subplot of an",business,-0.8069992661476135
entertainment,entertainment,0.5,0,1," The new mayor is a big, broad-shouldered, good-natured guy who is the kind of guy you can just throw around the phone and call if you can’t get a hold of him, and he’ll be a big, broad-shouldered, good-natured guy to boot.

On the other hand, there is something of a subplot of an",politics,0.29306361079216003
entertainment,entertainment,0.5,0,1," The new mayor is a big, broad-shouldered, good-natured guy who is the kind of guy you can just throw around the phone and call if you can’t get a hold of him, and he’ll be a big, broad-shouldered, good-natured guy to boot.

On the other hand, there is something of a subplot of an",entertainment,-0.18127623200416565
entertainment,entertainment,0.5,0,2," The city council has approved an initiative to put $250 million into a new library fund and is working with its partners to ensure that it gets the funding needed to complete the $400 million renovation of the old library. The new library will bring together more than 8,000 books and more than 2,000 items for local kids and adults to read.

The project could add more than 900 titles",business,0.9288321733474731
entertainment,entertainment,0.5,0,2," The city council has approved an initiative to put $250 million into a new library fund and is working with its partners to ensure that it gets the funding needed to complete the $400 million renovation of the old library. The new library will bring together more than 8,000 books and more than 2,000 items for local kids and adults to read.

The project could add more than 900 titles",politics,0.8308590650558472
entertainment,entertainment,0.5,0,2," The city council has approved an initiative to put $250 million into a new library fund and is working with its partners to ensure that it gets the funding needed to complete the $400 million renovation of the old library. The new library will bring together more than 8,000 books and more than 2,000 items for local kids and adults to read.

The project could add more than 900 titles",entertainment,-0.9576236009597778
entertainment,entertainment,0.5,1,0,"

The city is looking for a writer to edit a short story about a government shutdown, and then add a link to that story.

Dubbed the ""Brief,"" the writer is Mike Wachter, and the first story in the short is entitled ""We're not gonna do this. It's too late for us.""

Wachter has previously written about the",business,-0.7440734505653381
entertainment,entertainment,0.5,1,0,"

The city is looking for a writer to edit a short story about a government shutdown, and then add a link to that story.

Dubbed the ""Brief,"" the writer is Mike Wachter, and the first story in the short is entitled ""We're not gonna do this. It's too late for us.""

Wachter has previously written about the",politics,0.4900014102458954
entertainment,entertainment,0.5,1,0,"

The city is looking for a writer to edit a short story about a government shutdown, and then add a link to that story.

Dubbed the ""Brief,"" the writer is Mike Wachter, and the first story in the short is entitled ""We're not gonna do this. It's too late for us.""

Wachter has previously written about the",entertainment,0.10524019598960876
entertainment,entertainment,0.5,1,1," A public announcement is an announcement or announcement for an item, event, issue, news, or information to be broadcast about, in, about or over the media to the public. Briefs are often used as announcements for news. An announcement is brief if it has to be produced by the public, and a brief if it has to be produced by the public.

Brief: A short",business,0.06767114996910095
entertainment,entertainment,0.5,1,1," A public announcement is an announcement or announcement for an item, event, issue, news, or information to be broadcast about, in, about or over the media to the public. Briefs are often used as announcements for news. An announcement is brief if it has to be produced by the public, and a brief if it has to be produced by the public.

Brief: A short",politics,0.5151082277297974
entertainment,entertainment,0.5,1,1," A public announcement is an announcement or announcement for an item, event, issue, news, or information to be broadcast about, in, about or over the media to the public. Briefs are often used as announcements for news. An announcement is brief if it has to be produced by the public, and a brief if it has to be produced by the public.

Brief: A short",entertainment,-0.7670849561691284
entertainment,entertainment,0.5,1,2,"

The announcement will be released in an hour.

What’s it to say?

It’s a short, neutral brief that has no context for the news.

What’s it’s to say?

It’s a brief, neutral brief.

What’s it’s to say?

It’s a brief, neutral",business,-0.5441408157348633
entertainment,entertainment,0.5,1,2,"

The announcement will be released in an hour.

What’s it to say?

It’s a short, neutral brief that has no context for the news.

What’s it’s to say?

It’s a brief, neutral brief.

What’s it’s to say?

It’s a brief, neutral",politics,0.547850489616394
entertainment,entertainment,0.5,1,2,"

The announcement will be released in an hour.

What’s it to say?

It’s a short, neutral brief that has no context for the news.

What’s it’s to say?

It’s a brief, neutral brief.

What’s it’s to say?

It’s a brief, neutral",entertainment,-0.4866071939468384
entertainment,entertainment,0.5,2,0," What’s The Matter With Them?

When a group of people decides to make a decision to make a difference, it is about the right to be heard, and whether the decision will help us in society.

It is about the right to be heard, and whether the decision will make a difference in our community.

The way to the right to be heard is through",business,-0.3100389838218689
entertainment,entertainment,0.5,2,0," What’s The Matter With Them?

When a group of people decides to make a decision to make a difference, it is about the right to be heard, and whether the decision will help us in society.

It is about the right to be heard, and whether the decision will make a difference in our community.

The way to the right to be heard is through",politics,1.0326850414276123
entertainment,entertainment,0.5,2,0," What’s The Matter With Them?

When a group of people decides to make a decision to make a difference, it is about the right to be heard, and whether the decision will help us in society.

It is about the right to be heard, and whether the decision will make a difference in our community.

The way to the right to be heard is through",entertainment,-1.014796495437622
entertainment,entertainment,0.5,2,1," What happened when Obama’s job was made into a national holiday.

About that brief: “I am asking the President to do something to help make sure that we are all on the same page about how we got here, about the politics of the country, about the priorities of our government.”

Brief: Did Obama make a decision based on the political winds of the country?",business,0.07067526131868362
entertainment,entertainment,0.5,2,1," What happened when Obama’s job was made into a national holiday.

About that brief: “I am asking the President to do something to help make sure that we are all on the same page about how we got here, about the politics of the country, about the priorities of our government.”

Brief: Did Obama make a decision based on the political winds of the country?",politics,1.4348483085632324
entertainment,entertainment,0.5,2,1," What happened when Obama’s job was made into a national holiday.

About that brief: “I am asking the President to do something to help make sure that we are all on the same page about how we got here, about the politics of the country, about the priorities of our government.”

Brief: Did Obama make a decision based on the political winds of the country?",entertainment,-1.09806227684021
entertainment,entertainment,0.5,2,2," ""The American people do not want to be hurt by their political leaders and they don't believe that what the President is saying to them. But they want to know whether the American people are ready to have their voices heard. So in the middle of the night they make a decision to vote against a very important amendment and to then say, 'We are not going to vote for this,' because it",business,-0.1270214468240738
entertainment,entertainment,0.5,2,2," ""The American people do not want to be hurt by their political leaders and they don't believe that what the President is saying to them. But they want to know whether the American people are ready to have their voices heard. So in the middle of the night they make a decision to vote against a very important amendment and to then say, 'We are not going to vote for this,' because it",politics,1.6580474376678467
entertainment,entertainment,0.5,2,2," ""The American people do not want to be hurt by their political leaders and they don't believe that what the President is saying to them. But they want to know whether the American people are ready to have their voices heard. So in the middle of the night they make a decision to vote against a very important amendment and to then say, 'We are not going to vote for this,' because it",entertainment,-1.515152931213379
entertainment,entertainment,0.5,3,0," A short video brief of the event.

A short video brief of the event. Brief: A short video brief of the event.

A short video brief of the event. Brief: A short video brief of the event.

A short video brief of the event. Brief: A short video brief of the event.",business,-0.46728259325027466
entertainment,entertainment,0.5,3,0," A short video brief of the event.

A short video brief of the event. Brief: A short video brief of the event.

A short video brief of the event. Brief: A short video brief of the event.

A short video brief of the event. Brief: A short video brief of the event.",politics,0.20590533316135406
entertainment,entertainment,0.5,3,0," A short video brief of the event.

A short video brief of the event. Brief: A short video brief of the event.

A short video brief of the event. Brief: A short video brief of the event.

A short video brief of the event. Brief: A short video brief of the event.",entertainment,0.14791777729988098
entertainment,entertainment,0.5,3,1,"

President Ronald Reagan's birthday is today. He is also the first president of the U.S. since Franklin Roosevelt to be honored by a person.

Brief:

George Washington is also the first president of the United States and the first president who died while on a trip to Hawaii.

Brief:

President Bush was the first president to be honored by",business,-0.45023491978645325
entertainment,entertainment,0.5,3,1,"

President Ronald Reagan's birthday is today. He is also the first president of the U.S. since Franklin Roosevelt to be honored by a person.

Brief:

George Washington is also the first president of the United States and the first president who died while on a trip to Hawaii.

Brief:

President Bush was the first president to be honored by",politics,0.5495377779006958
entertainment,entertainment,0.5,3,1,"

President Ronald Reagan's birthday is today. He is also the first president of the U.S. since Franklin Roosevelt to be honored by a person.

Brief:

George Washington is also the first president of the United States and the first president who died while on a trip to Hawaii.

Brief:

President Bush was the first president to be honored by",entertainment,0.22361892461776733
entertainment,entertainment,0.5,3,2, A family of 3 boys were hospitalized in the hospital after a tornado hit their home. A man who had access to the house was killed.,business,-0.8768358826637268
entertainment,entertainment,0.5,3,2, A family of 3 boys were hospitalized in the hospital after a tornado hit their home. A man who had access to the house was killed.,politics,0.23668691515922546
entertainment,entertainment,0.5,3,2, A family of 3 boys were hospitalized in the hospital after a tornado hit their home. A man who had access to the house was killed.,entertainment,0.060742415487766266
entertainment,entertainment,0.5,4,0,"

A major issue will be the ongoing use of social media for promoting political and social content.

The content of this brief was created by the Political and Social Networking Platform (PSN) and is a part of the ongoing social media effort to further the aims of the platform.

PSN, an online platform for exchanging political and social content, has had a large role in",business,0.05555438995361328
entertainment,entertainment,0.5,4,0,"

A major issue will be the ongoing use of social media for promoting political and social content.

The content of this brief was created by the Political and Social Networking Platform (PSN) and is a part of the ongoing social media effort to further the aims of the platform.

PSN, an online platform for exchanging political and social content, has had a large role in",politics,0.7344949245452881
entertainment,entertainment,0.5,4,0,"

A major issue will be the ongoing use of social media for promoting political and social content.

The content of this brief was created by the Political and Social Networking Platform (PSN) and is a part of the ongoing social media effort to further the aims of the platform.

PSN, an online platform for exchanging political and social content, has had a large role in",entertainment,-0.9959158897399902
entertainment,entertainment,0.5,4,1," In June, the Bush administration proposed a long-range security-reform plan for Iraq called the “War on Terror.” It included a five-year delay in launching a new phase of the war, which was to begin in January. Under the plan, the U.S. would send a group of Iraqis to the U.N. to study the plan. The Iraqi prime minister was",business,1.068344235420227
entertainment,entertainment,0.5,4,1," In June, the Bush administration proposed a long-range security-reform plan for Iraq called the “War on Terror.” It included a five-year delay in launching a new phase of the war, which was to begin in January. Under the plan, the U.S. would send a group of Iraqis to the U.N. to study the plan. The Iraqi prime minister was",politics,1.2753854990005493
entertainment,entertainment,0.5,4,1," In June, the Bush administration proposed a long-range security-reform plan for Iraq called the “War on Terror.” It included a five-year delay in launching a new phase of the war, which was to begin in January. Under the plan, the U.S. would send a group of Iraqis to the U.N. to study the plan. The Iraqi prime minister was",entertainment,-1.2123680114746094
entertainment,entertainment,0.5,4,2,"

I was recently on a panel at my local newspaper and the topic was “How do we get away with bad things”. I am so glad I came up with my answer in such a timely manner. The panel was a little biased and had a very emotional reaction to my comments.

I was asked this question several times and it seemed to have a lot of people thinking I was right",business,-0.9964025020599365
entertainment,entertainment,0.5,4,2,"

I was recently on a panel at my local newspaper and the topic was “How do we get away with bad things”. I am so glad I came up with my answer in such a timely manner. The panel was a little biased and had a very emotional reaction to my comments.

I was asked this question several times and it seemed to have a lot of people thinking I was right",politics,0.6016961336135864
entertainment,entertainment,0.5,4,2,"

I was recently on a panel at my local newspaper and the topic was “How do we get away with bad things”. I am so glad I came up with my answer in such a timely manner. The panel was a little biased and had a very emotional reaction to my comments.

I was asked this question several times and it seemed to have a lot of people thinking I was right",entertainment,-0.5039896368980408
entertainment,entertainment,0.5,5,0," “The U.S. government will continue its efforts to limit gun sales, but it’s also raising the stakes for the public to see it in action, according to former senior U.S. officials who spoke with The New York Times. The proposal is designed to show the government is not simply a pawn of the Second Amendment, but is working to expand the reach of gun-control efforts",business,0.7573248147964478
entertainment,entertainment,0.5,5,0," “The U.S. government will continue its efforts to limit gun sales, but it’s also raising the stakes for the public to see it in action, according to former senior U.S. officials who spoke with The New York Times. The proposal is designed to show the government is not simply a pawn of the Second Amendment, but is working to expand the reach of gun-control efforts",politics,1.3170545101165771
entertainment,entertainment,0.5,5,0," “The U.S. government will continue its efforts to limit gun sales, but it’s also raising the stakes for the public to see it in action, according to former senior U.S. officials who spoke with The New York Times. The proposal is designed to show the government is not simply a pawn of the Second Amendment, but is working to expand the reach of gun-control efforts",entertainment,-1.3692338466644287
entertainment,entertainment,0.5,5,1," The National Press Club (NPC) and Newsday will publish the first edition of its daily opinion newsletter, which will contain an hourlong radio segment as a short introduction. The News Club president, William Sullivan, and the editorial board will meet in the basement at the New York press center on Monday, Nov. 1.

The Tribune’s full weekly feature will include news from the news",business,0.19318318367004395
entertainment,entertainment,0.5,5,1," The National Press Club (NPC) and Newsday will publish the first edition of its daily opinion newsletter, which will contain an hourlong radio segment as a short introduction. The News Club president, William Sullivan, and the editorial board will meet in the basement at the New York press center on Monday, Nov. 1.

The Tribune’s full weekly feature will include news from the news",politics,0.4643896222114563
entertainment,entertainment,0.5,5,1," The National Press Club (NPC) and Newsday will publish the first edition of its daily opinion newsletter, which will contain an hourlong radio segment as a short introduction. The News Club president, William Sullivan, and the editorial board will meet in the basement at the New York press center on Monday, Nov. 1.

The Tribune’s full weekly feature will include news from the news",entertainment,-0.011373858898878098
entertainment,entertainment,0.5,5,2," The next-best thing for the State Legislature is a better understanding of how the power that has been given by local government and a better understanding of the need for more transparency.

But, as I’ve mentioned before, my job is to be able to provide the information needed to do that.

That includes the facts, as well as the logic and the implications.

So",business,-0.027548737823963165
entertainment,entertainment,0.5,5,2," The next-best thing for the State Legislature is a better understanding of how the power that has been given by local government and a better understanding of the need for more transparency.

But, as I’ve mentioned before, my job is to be able to provide the information needed to do that.

That includes the facts, as well as the logic and the implications.

So",politics,1.051073431968689
entertainment,entertainment,0.5,5,2," The next-best thing for the State Legislature is a better understanding of how the power that has been given by local government and a better understanding of the need for more transparency.

But, as I’ve mentioned before, my job is to be able to provide the information needed to do that.

That includes the facts, as well as the logic and the implications.

So",entertainment,-1.2654608488082886
business,business,0.75,0,0," A Local Development Advisory Committee is working to help create the “Mission-To-Plan” area in Los Alamos, the new development which has been under construction since 2016 and which has seen development prices drop significantly over the past few years. The advisory group also includes a number of officials from LAS, a state government agency, and community leaders such as community leaders, local governments, and local",business,0.6116437911987305
business,business,0.75,0,0," A Local Development Advisory Committee is working to help create the “Mission-To-Plan” area in Los Alamos, the new development which has been under construction since 2016 and which has seen development prices drop significantly over the past few years. The advisory group also includes a number of officials from LAS, a state government agency, and community leaders such as community leaders, local governments, and local",politics,0.8590923547744751
business,business,0.75,0,0," A Local Development Advisory Committee is working to help create the “Mission-To-Plan” area in Los Alamos, the new development which has been under construction since 2016 and which has seen development prices drop significantly over the past few years. The advisory group also includes a number of officials from LAS, a state government agency, and community leaders such as community leaders, local governments, and local",entertainment,-0.7868776917457581
business,business,0.75,0,1," This news brief is a compilation of local news reports about a local development. It was originally published on the B2B platform Wibra, now part of Google.

This News Brief contains detailed information on this development, as well as links to further local news stories. It contains short, non-textual summaries of each of the five major development stories, including local and state stories",business,0.07549867033958435
business,business,0.75,0,1," This news brief is a compilation of local news reports about a local development. It was originally published on the B2B platform Wibra, now part of Google.

This News Brief contains detailed information on this development, as well as links to further local news stories. It contains short, non-textual summaries of each of the five major development stories, including local and state stories",politics,0.35794246196746826
business,business,0.75,0,1," This news brief is a compilation of local news reports about a local development. It was originally published on the B2B platform Wibra, now part of Google.

This News Brief contains detailed information on this development, as well as links to further local news stories. It contains short, non-textual summaries of each of the five major development stories, including local and state stories",entertainment,-0.4224163293838501
business,business,0.75,0,2," The New Jersey Economic Development Authority is set to become the state's second-largest economic development agency with an annual budget of $1.6 billion, according to a July 15 announcement. It will include 20,000 jobs.

Brief: State Sen. Bob Menendez, D-Berks, is supporting a bill that would make it easier for the governor to sell the state's water",business,1.0146939754486084
business,business,0.75,0,2," The New Jersey Economic Development Authority is set to become the state's second-largest economic development agency with an annual budget of $1.6 billion, according to a July 15 announcement. It will include 20,000 jobs.

Brief: State Sen. Bob Menendez, D-Berks, is supporting a bill that would make it easier for the governor to sell the state's water",politics,0.724126935005188
business,business,0.75,0,2," The New Jersey Economic Development Authority is set to become the state's second-largest economic development agency with an annual budget of $1.6 billion, according to a July 15 announcement. It will include 20,000 jobs.

Brief: State Sen. Bob Menendez, D-Berks, is supporting a bill that would make it easier for the governor to sell the state's water",entertainment,-0.633344292640686
business,business,0.75,1,0," The Senate Intelligence Committee will not discuss President Donald Trump’s “intelligence briefings.”

Brief: The Senate Intelligence Committee will not discuss President Donald Trump’s “intelligence briefings” on Tuesday.

Brief: The Senate Intelligence Committee will not discuss President Donald Trump’s “intelligence briefings.”

Brief: The Senate Intelligence Committee will not discuss President Donald Trump’",business,0.5857257843017578
business,business,0.75,1,0," The Senate Intelligence Committee will not discuss President Donald Trump’s “intelligence briefings.”

Brief: The Senate Intelligence Committee will not discuss President Donald Trump’s “intelligence briefings” on Tuesday.

Brief: The Senate Intelligence Committee will not discuss President Donald Trump’s “intelligence briefings.”

Brief: The Senate Intelligence Committee will not discuss President Donald Trump’",politics,1.3668363094329834
business,business,0.75,1,0," The Senate Intelligence Committee will not discuss President Donald Trump’s “intelligence briefings.”

Brief: The Senate Intelligence Committee will not discuss President Donald Trump’s “intelligence briefings” on Tuesday.

Brief: The Senate Intelligence Committee will not discuss President Donald Trump’s “intelligence briefings.”

Brief: The Senate Intelligence Committee will not discuss President Donald Trump’",entertainment,-0.7044236063957214
business,business,0.75,1,1," ""If a state has a net worth of $1 million, then all net-worth people who are in a state with $10 million worth of assets would owe $10 million to the state.""

The government is also looking at creating a state budget that would include some cuts to tax revenue.

The Federal Reserve also wants to expand the size of its balance sheet, which will be",business,1.1833454370498657
business,business,0.75,1,1," ""If a state has a net worth of $1 million, then all net-worth people who are in a state with $10 million worth of assets would owe $10 million to the state.""

The government is also looking at creating a state budget that would include some cuts to tax revenue.

The Federal Reserve also wants to expand the size of its balance sheet, which will be",politics,0.8979814648628235
business,business,0.75,1,1," ""If a state has a net worth of $1 million, then all net-worth people who are in a state with $10 million worth of assets would owe $10 million to the state.""

The government is also looking at creating a state budget that would include some cuts to tax revenue.

The Federal Reserve also wants to expand the size of its balance sheet, which will be",entertainment,-1.2912182807922363
business,business,0.75,1,2," A report from the Associated Press reports that a U.S. drone strike was successful in killing a suspected al-Qaida facilitator in Iraq, officials said.

Brief: The Washington Post reports that al-Qaida has been ""ruling in Iraq and threatening to invade the United States,"" referring to the militants fighting the U.S. mission.

Brief",business,0.6209716796875
business,business,0.75,1,2," A report from the Associated Press reports that a U.S. drone strike was successful in killing a suspected al-Qaida facilitator in Iraq, officials said.

Brief: The Washington Post reports that al-Qaida has been ""ruling in Iraq and threatening to invade the United States,"" referring to the militants fighting the U.S. mission.

Brief",politics,0.7770112156867981
business,business,0.75,1,2," A report from the Associated Press reports that a U.S. drone strike was successful in killing a suspected al-Qaida facilitator in Iraq, officials said.

Brief: The Washington Post reports that al-Qaida has been ""ruling in Iraq and threatening to invade the United States,"" referring to the militants fighting the U.S. mission.

Brief",entertainment,-0.6628308892250061
business,business,0.75,2,0," A group of people who say they have made a decision to boycott the US Senate and Congress.

What do you mean?

1) Stop US Senators from being on the list
2) Stop US Senators from being on the list.

Dozens of US Senators and Senators’ associates including some from the Democratic Party are said to be on the US Senate’s list of “",business,0.12068338692188263
business,business,0.75,2,0," A group of people who say they have made a decision to boycott the US Senate and Congress.

What do you mean?

1) Stop US Senators from being on the list
2) Stop US Senators from being on the list.

Dozens of US Senators and Senators’ associates including some from the Democratic Party are said to be on the US Senate’s list of “",politics,1.2126123905181885
business,business,0.75,2,0," A group of people who say they have made a decision to boycott the US Senate and Congress.

What do you mean?

1) Stop US Senators from being on the list
2) Stop US Senators from being on the list.

Dozens of US Senators and Senators’ associates including some from the Democratic Party are said to be on the US Senate’s list of “",entertainment,-0.9298086166381836
business,business,0.75,2,1," A political report has been filed by the FBI for the Justice Department. The report would require the government to take a look at any previous statements by Obama administration officials about the need for reform in the administration's effort to curb the number of violent domestic violence arrests.

Brief: A new report shows that the president-elect has not met his obligation under the new law to reform the nation's",business,0.8643039464950562
business,business,0.75,2,1," A political report has been filed by the FBI for the Justice Department. The report would require the government to take a look at any previous statements by Obama administration officials about the need for reform in the administration's effort to curb the number of violent domestic violence arrests.

Brief: A new report shows that the president-elect has not met his obligation under the new law to reform the nation's",politics,1.608719825744629
business,business,0.75,2,1," A political report has been filed by the FBI for the Justice Department. The report would require the government to take a look at any previous statements by Obama administration officials about the need for reform in the administration's effort to curb the number of violent domestic violence arrests.

Brief: A new report shows that the president-elect has not met his obligation under the new law to reform the nation's",entertainment,-1.148695468902588
business,business,0.75,2,2,"

Nelson is the new governor of the U.S. Virgin Islands. She is currently on the advisory board of The International News Service, a state-owned media organization. The purpose of the report is to improve the quality of press coverage and the coverage of the news.

A brief about a group making a decision on the outcome of the COVID-19 pandemic.

A",business,-0.07738132774829865
business,business,0.75,2,2,"

Nelson is the new governor of the U.S. Virgin Islands. She is currently on the advisory board of The International News Service, a state-owned media organization. The purpose of the report is to improve the quality of press coverage and the coverage of the news.

A brief about a group making a decision on the outcome of the COVID-19 pandemic.

A",politics,0.7960251569747925
business,business,0.75,2,2,"

Nelson is the new governor of the U.S. Virgin Islands. She is currently on the advisory board of The International News Service, a state-owned media organization. The purpose of the report is to improve the quality of press coverage and the coverage of the news.

A brief about a group making a decision on the outcome of the COVID-19 pandemic.

A",entertainment,-0.43669500946998596
business,business,0.75,3,0,"

This news brief describes the death of a man who claimed to have witnessed an event where he felt the need to flee from a shooting in which he had been shot. In a statement released to the Daily News the man said he was shot because of a “scary man” who threatened him with a gun.

“We are deeply saddened by this tragic news, which has caused",business,-0.7588282823562622
business,business,0.75,3,0,"

This news brief describes the death of a man who claimed to have witnessed an event where he felt the need to flee from a shooting in which he had been shot. In a statement released to the Daily News the man said he was shot because of a “scary man” who threatened him with a gun.

“We are deeply saddened by this tragic news, which has caused",politics,0.9037081003189087
business,business,0.75,3,0,"

This news brief describes the death of a man who claimed to have witnessed an event where he felt the need to flee from a shooting in which he had been shot. In a statement released to the Daily News the man said he was shot because of a “scary man” who threatened him with a gun.

“We are deeply saddened by this tragic news, which has caused",entertainment,-0.17890453338623047
business,business,0.75,3,1," BRIEF: A letter sent to U.S. Citizenship and Immigration Services Administrator Michael K. Huerta on Oct. 27, 2015 in the U.S. Court of Appeals for the Seventh Circuit, by former CIA official Michael W. Flynn.

Brief: A letter sent to U.S. Citizenship and Immigration Services Administrator Michael K. Huerta on Oct. 27",business,0.2535870373249054
business,business,0.75,3,1," BRIEF: A letter sent to U.S. Citizenship and Immigration Services Administrator Michael K. Huerta on Oct. 27, 2015 in the U.S. Court of Appeals for the Seventh Circuit, by former CIA official Michael W. Flynn.

Brief: A letter sent to U.S. Citizenship and Immigration Services Administrator Michael K. Huerta on Oct. 27",politics,0.6332206726074219
business,business,0.75,3,1," BRIEF: A letter sent to U.S. Citizenship and Immigration Services Administrator Michael K. Huerta on Oct. 27, 2015 in the U.S. Court of Appeals for the Seventh Circuit, by former CIA official Michael W. Flynn.

Brief: A letter sent to U.S. Citizenship and Immigration Services Administrator Michael K. Huerta on Oct. 27",entertainment,-0.0930786281824112
business,business,0.75,3,2," The Trump administration has set aside $2 billion in the next fiscal year for a number of government programs. That money will go to “promoting the growth and efficiency of the federal government and the economic vitality of our states.”

Minority Report actress Susan Sarandon was among the guests on the House panel, along with Republican lawmakers, including Rep. Jerrold Nadler, D-N",business,0.7708984613418579
business,business,0.75,3,2," The Trump administration has set aside $2 billion in the next fiscal year for a number of government programs. That money will go to “promoting the growth and efficiency of the federal government and the economic vitality of our states.”

Minority Report actress Susan Sarandon was among the guests on the House panel, along with Republican lawmakers, including Rep. Jerrold Nadler, D-N",politics,0.9682587385177612
business,business,0.75,3,2," The Trump administration has set aside $2 billion in the next fiscal year for a number of government programs. That money will go to “promoting the growth and efficiency of the federal government and the economic vitality of our states.”

Minority Report actress Susan Sarandon was among the guests on the House panel, along with Republican lawmakers, including Rep. Jerrold Nadler, D-N",entertainment,-0.5458469390869141
business,business,0.75,4,0," As the president was about to announce a major spending plan for federal agencies, Republican lawmakers were lobbying their party for an amendment in the House to cut the spending caps. The amendment was defeated by a vote of 72 to 24.

Brief: ""We are concerned with the impact of this budget, and there is no certainty about the impact,"" Republican Sen. Carl Levin said in a statement in",business,0.7779380083084106
